Wordnum_1,Analyzed_1,Word_1,Onset_1,Offset_1,Cloze_1,,,Wordnum_p2,Wordnum_2,Analyzed_2,Word_2,Onset_2,Offset_2,Cloze_2
1872,0,of,697.23,697.35,0.93,,,1872,4128,0,found,707.67,707.93,0.60
1873,0,a,697.349999,697.409999,0.33,,,1873,4129,0,out.,707.93,708.14,1.00
1874,0,sour,697.41,697.93,0.13,,,1874,4130,0,And,708.66,708.84,0.00
1875,1,lemon.,697.95,698.45,0.50,,,1875,4131,0,I,708.84,708.91,0.77
1876,0,"Megan,",699.24,699.7,0.03,,,1876,4132,0,missed,708.91,709.16,0.00
1877,0,do,700.09,700.18,0.00,,,1877,4133,0,Bubbles,709.16,709.58,0.10
1878,0,you,700.18,700.28,0.90,,,1878,4134,0,so,709.59,709.82,0.70
1879,0,know,700.279999,700.409999,0.77,,,1879,4135,0,much.,709.82,710.31,0.60
1880,0,whose,700.41,700.65,0.00,,,1880,4136,0,I'm,710.83,710.99,0.00
1881,0,hairs,700.65,700.96,0.90,,,1881,4137,0,very,710.99,711.29,0.07
1882,0,these,700.959999,701.169999,0.80,,,1882,4138,0,sorry.,711.29,711.81,0.93
1883,0,are?,701.17,701.44,0.00,,,1883,4139,0,I,712.139999,712.249999,0.83
1884,0,Tully,701.91,702.22,0.30,,,1884,4140,0,felt,712.25,712.51,0.00
1885,0,"asked,",702.23,702.6,0.67,,,1885,4141,0,terrible,712.51,712.93,0.07
1886,0,obviously,702.74,703.21,0.00,,,1886,4142,0,this,712.929999,713.069999,0.00
1887,0,knowing,703.21,703.48,0.07,,,1887,4143,0,whole,713.07,713.28,0.00
1888,0,the,703.48,703.66,0.33,,,1888,4144,1,time.,713.28,713.83,0.57
1889,0,answer,703.66,703.96,0.60,,,1889,4145,0,When,715.099999,715.259999,0.00
1890,0,already.,703.96,704.42,0.13,,,1890,4146,0,did,715.259999,715.389999,0.10
1891,0,I,705.26,705.37,0.13,,,1891,4147,0,you,715.389999,715.529999,0.97
1892,0,don't,705.37,705.56,0.67,,,1892,4148,0,do,715.53,715.75,0.00
1893,0,knowu2026,706.12,706.13,0.97,,,1893,4149,0,it?,715.75,715.96,0.00
1894,0,they,706.65,706.81,0.00,,,1894,4150,0,Alex,716.36,716.71,0.00
1895,0,could,706.81,707.03,0.10,,,1895,4151,0,asked.,716.71,717.08,0.97
1896,0,be,707.03,707.17,0.77,,,1896,4152,0,When,717.78,717.95,0.13
1897,0,from,707.17,707.63,0.43,,,1897,4153,0,I,717.95,718.02,0.33
1898,0,anywhere!,707.66,708.29,0.13,,,1898,4154,0,heard,718.02,718.23,0.00
1899,0,Megan,708.76,709.06,0.43,,,1899,4155,0,Mr,718.23,718.52,NA
1900,0,replied.,709.06,709.58,0.07,,,1900,4156,0,Hornswoggle,718.52,718.79,0.27
1901,0,But,710.17,710.33,0.07,,,1901,4157,0,was,719.129999,719.299999,0.33
1902,0,they,710.33,710.51,0.33,,,1902,4158,0,going,719.299999,719.499999,0.57
1903,0,aren't,710.559999,710.829999,0.00,,,1903,4159,0,to,719.5,719.58,0.60
1904,0,from,710.84,711.08,0.43,,,1904,4160,0,be,719.59,719.68,0.47
1905,0,anywhere.,711.09,711.62,0.27,,,1905,4161,0,away,719.68,719.94,0.13
1906,0,These,711.96,712.19,0.00,,,1906,4162,0,from,719.940001,720.110001,0.20
1907,0,hairs,712.19,712.51,0.27,,,1907,4163,0,the,720.109999,720.219999,0.60
1908,0,prove,712.57,713.06,0.00,,,1908,4164,0,library,720.22,720.79,0.63
1909,0,you,713.059999,713.149999,0.07,,,1909,4165,0,all,720.82,721.01,0.00
1910,0,were,713.15,713.26,0.33,,,1910,4166,0,afternoon,721.01,721.41,0.13
1911,0,at,713.259999,713.369999,0.10,,,1911,4167,0,on,721.41,721.56,0.07
1912,0,the,713.41,713.53,1.00,,,1912,4168,0,"Wednesday,",721.56,722.14,0.23
1913,0,scene,713.53,713.95,0.13,,,1913,4169,0,I,722.41,722.54,0.73
1914,0,of,713.96,714.13,0.90,,,1914,4170,0,thought,722.54,722.74,0.00
1915,0,the,714.13,714.23,1.00,,,1915,4171,0,it,722.74,722.8,0.13
1916,1,crime!,714.24,714.82,1.00,,,1916,4172,0,was,722.8,722.92,0.37
1917,0,Megan,715.639999,715.969999,0.13,,,1917,4173,0,the,722.92,723.06,0.17
1918,0,looked,715.969999,716.149999,0.17,,,1918,4174,0,answer,723.1,723.45,0.00
1919,0,at,716.15,716.29,0.37,,,1919,4175,0,to,723.45,723.61,0.90
1920,0,Tully,716.29,716.77,0.50,,,1920,4176,0,all,723.67,723.93,0.07
1921,0,and,717.04,717.22,0.60,,,1921,4177,0,of,723.93,724.05,0.17
1922,0,then,717.219999,717.349999,0.03,,,1922,4178,0,my,724.05,724.21,0.93
1923,0,at,717.349999,717.449999,0.00,,,1923,4179,0,troubles.,724.23,724.82,0.07
1924,0,the,717.45,717.54,0.63,,,1924,4180,0,I,725.38,725.55,0.40
1925,0,two,717.54,717.75,0.00,,,1925,4181,0,sneaked,725.55,725.9,0.03
1926,0,white,717.75,718,0.00,,,1926,4182,0,away,725.9,726.16,0.00
1927,1,hairs.,718,718.52,0.97,,,1927,4183,0,during,726.16,726.43,0.00
1928,0,What,719.129999,719.309999,0.03,,,1928,4184,0,"lunch,",726.43,726.84,0.13
1929,0,are,719.309999,719.369999,0.60,,,1929,4185,0,taking,727,727.3,0.00
1930,0,you,719.369999,719.489999,0.77,,,1930,4186,0,my,727.3,727.45,0.23
1931,0,even,719.49,719.77,0.00,,,1931,4187,0,cheese,727.45,727.76,0.13
1932,0,talking,719.77,720.26,0.50,,,1932,4188,0,stick,727.76,728,0.00
1933,0,about?,720.28,720.64,0.00,,,1933,4189,0,with,728,728.16,0.70
1934,0,Megan's,721.27,721.63,0.00,,,1934,4190,0,me,728.16,728.27,0.93
1935,0,face,721.63,721.96,0.17,,,1935,4191,0,to,728.27,728.37,0.13
1936,0,looked,721.96,722.15,0.17,,,1936,4192,0,snack,728.37,728.76,0.00
1937,0,panicky.,722.18,722.79,0.00,,,1937,4193,0,on.,728.76,729.06,0.83
1938,0,These,723.41,723.85,0.00,,,1938,4194,0,I,729.84,729.94,0.63
1939,0,hairs,723.86,724.32,0.40,,,1939,4195,0,was,729.94,730.1,0.03
1940,0,prove,724.38,724.89,0.00,,,1940,4196,0,putting,730.11,730.36,0.00
1941,0,you,724.99,725.1,0.17,,,1941,4197,0,Coco,730.36,730.75,0.17
1942,0,were,725.1,725.24,0.73,,,1942,4198,0,in,730.75,730.89,0.57
1943,0,at,725.24,725.38,0.80,,,1943,4199,0,my,730.889999,731.019999,0.73
1944,0,the,725.38,725.52,1.00,,,1944,4200,1,backpack,731.02,731.6,0.47
1945,0,scene,725.52,725.89,0.83,,,1945,4201,0,when,731.63,731.83,0.63
1946,0,of,725.91,726.01,0.97,,,1946,4202,0,I,731.83,731.89,0.67
1947,0,the,726.05,726.16,1.00,,,1947,4203,0,heard,731.889999,732.079999,0.37
1948,0,crime.,726.16,726.67,0.97,,,1948,4204,0,a,732.08,732.12,0.23
1949,0,One,727.26,727.52,0.00,,,1949,4205,0,"noise,",732.12,732.65,0.40
1950,0,hair,727.52,727.8,0.03,,,1950,4206,0,so,733.139999,733.299999,0.13
1951,0,is,727.8,727.98,0.47,,,1951,4207,0,I,733.299999,733.379999,0.97
1952,0,from,727.98,728.21,0.27,,,1952,4208,0,crept,733.41,733.64,0.00
1953,0,your,728.21,728.41,0.03,,,1953,4209,0,behind,733.639999,733.959999,0.07
1954,0,"sweater,",728.41,728.86,0.60,,,1954,4210,0,one,733.96,734.07,0.00
1955,0,and,729.25,729.38,0.70,,,1955,4211,0,of,734.07,734.17,0.67
1956,0,the,729.38,729.53,0.63,,,1956,4212,0,the,734.17,734.25,0.93
1957,0,other,729.57,729.92,1.00,,,1957,4213,0,bookcases.,734.25,734.99,0.07
1958,0,came,729.94,730.2,0.00,,,1958,4214,0,Megan,735.799999,736.139999,0.07
1959,0,from,730.2,730.33,0.97,,,1959,4215,0,came,736.139999,736.349999,0.17
1960,0,the,730.33,730.45,0.47,,,1960,4216,0,in,736.35,736.45,0.23
1961,0,library,730.45,730.97,0.40,,,1961,4217,0,to,736.449999,736.539999,0.13
1962,1,carpet.,730.969999,731.509999,0.00,,,1962,4218,0,play,736.539999,736.679999,0.07
1963,0,And,732.08,732.26,0.00,,,1963,4219,0,with,736.68,736.83,0.73
1964,0,they're,732.259999,732.409999,0.00,,,1964,4220,0,Howard.,736.83,737.33,0.10
1965,0,both,732.44,732.86,0.33,,,1965,4221,0,As,737.779999,737.949999,0.00
1966,0,from,732.95,733.16,0.30,,,1966,4222,0,soon,737.949999,738.189999,0.10
1967,0,Howard,733.2,733.74,0.00,,,1967,4223,0,as,738.190001,738.300001,0.93
1968,0,the,733.77,733.93,0.60,,,1968,4224,0,she,738.299999,738.469999,0.63
1969,0,hamster!,733.929999,734.599999,0.27,,,1969,4225,0,"left,",738.47,738.81,0.27
1970,0,Tully,735.289999,735.409999,0.27,,,1970,4226,0,I,738.85,738.99,0.50
1971,0,said,735.58,735.83,0.40,,,1971,4227,0,ran,738.99,739.3,0.13
1972,0,with,735.83,735.96,0.07,,,1972,4228,0,right,739.3,739.59,0.00
1973,0,a,735.96,736.01,0.20,,,1973,4229,0,out,739.64,739.82,0.17
1974,0,grin,736.01,736.43,0.07,,,1974,4230,0,of,739.82,739.99,0.57
1975,0,knowing,736.52,736.84,0.00,,,1975,4231,0,there.,739.99,740.27,0.03
1976,0,that,736.84,737.01,0.50,,,1976,4232,0,And,740.38,740.54,0.03
1977,0,she,737.01,737.17,0.73,,,1977,4233,0,that's,740.54,740.73,0.00
1978,0,was,737.17,737.38,0.47,,,1978,4234,0,it.,740.73,741.07,0.03
1979,0,the,737.4,737.52,0.00,,,1979,4235,0,Except,741.63,742.11,0.00
1980,0,greatest,737.52,737.95,0.00,,,1980,4236,0,Coco,742.45,742.79,0.00
1981,0,detective,737.949999,738.519999,0.77,,,1981,4237,0,is,742.79,742.91,0.10
1982,0,in,738.54,738.72,0.43,,,1982,4238,0,acting,742.91,743.26,0.00
1983,0,Watson,738.73,739.16,0.00,,,1983,4239,0,funny.,743.26,743.65,0.10
1984,0,Elementary.,739.17,739.81,0.40,,,1984,4240,0,He-,744.1,744.78,0.17
1985,0,Javier's,740.51,740.84,0.00,,,1985,4241,0,I,745.08,745.35,0.20
1986,0,mouth,740.92,741.19,0.03,,,1986,4242,0,mean,745.35,745.65,0.23
1987,0,fell,741.19,741.43,0.00,,,1987,4243,0,she,745.65,746.11,0.67
1988,0,open.,741.43,741.8,0.67,,,1988,4244,0,#NAME?,746.44,746.61,0.67
1989,0,Wow.,742.33,742.89,0.03,,,1989,4245,0,not,746.61,746.77,0.13
1990,0,That's,743.48,743.73,0.00,,,1990,4246,0,eating,746.77,747.02,0.03
1991,0,amazing.,743.73,744.48,0.43,,,1991,4247,0,the,747.02,747.11,0.00
1992,0,Megan,745.36,745.68,0.00,,,1992,4248,1,food,747.11,747.38,0.87
1993,0,blew,745.68,745.86,0.00,,,1993,4249,0,I'm,747.38,747.48,0.00
1994,0,a,745.86,745.92,0.23,,,1994,4250,0,giving,747.49,747.8,0.70
1995,0,puff,745.92,746.15,0.00,,,1995,4251,0,her.,747.8,748.11,0.83
1996,0,of,746.15,746.28,0.83,,,1996,4252,0,She,748.49,748.68,0.37
1997,0,air,746.28,746.48,0.77,,,1997,4253,0,seems,748.679999,749.019999,0.00
1998,0,out,746.49,746.59,0.20,,,1998,4254,0,really,749.02,749.42,0.00
1999,0,of,746.59,746.7,0.83,,,1999,4255,0,unhappy.,749.42,750.12,0.00
2000,0,her,746.7,746.81,0.97,,,2000,4256,0,And,750.53,750.69,0.00
2001,0,cheeks.,746.809999,747.259999,0.00,,,2001,4257,0,I,750.69,750.75,0.33
2002,0,"Okay,",747.639999,748.419999,0.00,,,2002,4258,0,just,750.75,750.9,0.03
2003,0,fine.,748.42,748.99,0.00,,,2003,4259,0,want,750.9,751.05,0.37
2004,0,I,749.349999,749.519999,0.53,,,2004,4260,0,Coco,751.07,751.36,0.00
2005,0,snuck,749.52,749.81,0.00,,,2005,4261,0,to,751.36,751.47,1.00
2006,0,into,749.809999,749.999999,0.53,,,2006,4262,0,be,751.48,751.62,0.70
2007,0,the,750,750.14,0.90,,,2007,4263,0,okay.,751.62,752.15,0.03
2008,1,library,750.139999,750.819999,0.97,,,2008,4264,0,Lyra,752.839999,752.849999,0.00
2009,0,during,750.86,751.16,0.03,,,2009,4265,0,put,753.17,753.32,0.00
2010,0,lunch,751.16,751.58,0.27,,,2010,4266,0,her,753.32,753.42,0.33
2011,0,because,751.67,751.93,0.00,,,2011,4267,0,arm,753.42,753.65,0.10
2012,0,I,751.929999,752.059999,0.87,,,2012,4268,0,around,753.65,753.86,0.70
2013,0,knew,752.07,752.42,0.03,,,2013,4269,0,Emily's,753.87,754.23,0.07
2014,0,Mr,752.44,752.81,0.03,,,2014,4270,0,shoulder.,754.23,754.78,0.77
2015,0,Hornswoggle,752.809999,753.459999,NA,,,2015,4271,0,It's,755.309999,755.489999,0.23
2016,0,wasn't,753.54,753.79,0.03,,,2016,4272,0,"okay,",755.49,755.84,0.53
2017,0,in,753.799999,753.999999,0.07,,,2017,4273,0,Emily.,755.84,756.33,0.20
2018,0,there,754,754.16,0.33,,,2018,4274,0,We,756.75,756.88,0.30
2019,0,to,754.16,754.25,0.03,,,2019,4275,0,just,756.88,757.02,0.10
2020,0,catch,754.25,754.52,0.30,,,2020,4276,0,need,757.02,757.12,0.43
2021,0,me.,754.52,754.73,0.90,,,2021,4277,0,to,757.15,757.23,0.73
2022,0,Are,755.16,755.23,0.00,,,2022,4278,0,bring,757.23,757.41,0.17
2023,0,you,755.23,755.34,0.97,,,2023,4279,0,Coco,757.41,757.72,0.67
2024,0,happy,755.34,755.69,0.07,,,2024,4280,0,back,757.72,757.97,0.73
2025,0,now?,755.690001,756.080001,0.00,,,2025,4281,0,to,757.97,758.09,0.73
2026,0,Tully,757.01,757.24,0.13,,,2026,4282,0,Mr,758.09,758.39,0.03
2027,0,crossed,757.24,757.56,0.00,,,2027,4283,0,Hornswoggle,758.39,759.08,0.13
2028,0,her,757.56,757.66,0.80,,,2028,4284,0,so,759.11,759.26,0.27
2029,0,arms.,757.66,758.03,0.77,,,2029,4285,0,she,759.26,759.42,0.37
2030,0,I,758.55,758.64,0.10,,,2030,4286,0,is,759.42,759.55,0.00
2031,0,am,758.64,758.75,0.47,,,2031,4287,0,safe.,759.55,760.02,0.37
2032,0,very,758.75,759.09,0.03,,,2032,4288,0,The,761.05,761.16,0.00
2033,0,"happy,",759.09,759.5,0.70,,,2033,4289,0,Gumshoe,761.19,761.53,0.03
2034,0,thank,759.59,759.83,0.07,,,2034,4290,0,gang,761.53,761.8,0.93
2035,0,you,759.83,760,1.00,,,2035,4291,0,went,761.8,761.94,0.03
2036,0,very,760.01,760.34,0.40,,,2036,4292,0,to,761.94,762.01,0.70
2037,0,much.,760.34,760.79,1.00,,,2037,4293,0,find,762.01,762.29,0.07
2038,0,Now,761.25,761.46,0.07,,,2038,4294,0,Mr,762.29,762.6,NA
2039,0,hand,761.46,761.68,0.00,,,2039,4295,0,Hornswoggle,762.6,763.22,0.43
2040,0,over,761.68,761.88,0.77,,,2040,4296,0,and,763.24,763.32,0.30
2041,0,Coco.,761.88,762.29,0.17,,,2041,4297,0,explained,763.33,763.97,0.00
2042,0,Megan,763.21,763.53,0.13,,,2042,4298,0,everything.,764.02,764.65,0.00
2043,0,glared,763.53,763.8,0.00,,,2043,4299,0,He,765.2,765.39,0.43
2044,0,at,763.8,763.93,0.97,,,2044,4300,0,called,765.389999,765.679999,0.00
2045,0,her.,763.93,764.23,0.20,,,2045,4301,0,Emily's,765.69,766.04,0.10
2046,0,"Wait,",764.809999,765.099999,0.00,,,2046,4302,0,"parents,",766.059999,766.589999,0.77
2047,0,what,765.62,765.79,0.27,,,2047,4303,0,who,766.65,766.81,0.00
2048,0,are,765.79,765.84,0.77,,,2048,4304,0,said,766.809999,767.039999,0.20
2049,0,you,765.84,765.94,0.97,,,2049,4305,0,they'd,767.04,767.16,0.00
2050,0,talking,765.94,766.26,0.83,,,2050,4306,0,bring,767.17,767.38,0.47
2051,0,about,766.26,766.51,1.00,,,2051,4307,0,Coco,767.38,767.66,0.70
2052,0,now?,766.51,766.97,0.00,,,2052,4308,0,back,767.66,767.92,0.67
2053,0,You,767.67,767.8,0.17,,,2053,4309,0,by,767.94,768.06,0.00
2054,0,just,767.8,767.99,0.00,,,2054,4310,0,the,768.059999,768.209999,0.50
2055,0,said,767.99,768.25,0.17,,,2055,4311,0,end,768.23,768.44,0.30
2056,0,that,768.25,768.34,0.50,,,2056,4312,0,of,768.44,768.53,0.97
2057,0,you,768.34,768.5,0.93,,,2057,4313,0,the,768.53,768.61,1.00
2058,0,snuck,768.52,768.88,0.03,,,2058,4314,0,school,768.61,768.89,0.00
2059,0,into,768.889999,769.169999,0.73,,,2059,4315,0,day.,768.889999,769.139999,0.93
2060,0,the,769.17,769.28,1.00,,,2060,4316,0,He,769.719999,769.879999,0.10
2061,0,library,769.28,769.84,0.83,,,2061,4317,0,congratulated,769.88,770.66,0.00
2062,0,to,769.84,770.01,0.13,,,2062,4318,0,the,770.66,770.73,0.67
2063,0,steal,770.009999,770.319999,0.10,,,2063,4319,0,Gumshoe,770.759999,771.069999,0.67
2064,0,Coco!,770.32,770.85,0.43,,,2064,4320,0,gang,771.07,771.33,1.00
2065,0,Alex,770.99,771.29,0.00,,,2065,4321,0,on,771.339999,771.489999,0.37
2066,0,said.,771.29,771.64,0.73,,,2066,4322,0,solving,771.49,771.9,0.40
2067,0,"No,",772.209999,772.489999,0.37,,,2067,4323,0,the,771.9,772,0.97
2068,0,"no,",772.49,772.68,0.00,,,2068,4324,1,case,772,772.47,0.33
2069,0,no.,772.68,773.19,0.60,,,2069,4325,0,and,772.559999,772.759999,0.30
2070,0,I,773.82,773.97,0.93,,,2070,4326,0,thanked,772.779999,773.189999,0.03
2071,0,snuck,773.969999,774.209999,0.07,,,2071,4327,0,them,773.199999,773.369999,0.63
2072,0,into,774.209999,774.399999,0.90,,,2072,4328,0,for,773.369999,773.579999,0.93
2073,0,the,774.4,774.49,1.00,,,2073,4329,0,all,773.609999,773.849999,0.03
2074,0,library,774.49,774.96,0.93,,,2074,4330,0,of,773.85,773.96,0.07
2075,0,to,774.96,775.07,0.93,,,2075,4331,0,their,773.959999,774.109999,0.60
2076,0,play,775.07,775.24,0.13,,,2076,4332,0,hard,774.109999,774.439999,0.53
2077,0,with,775.24,775.4,0.73,,,2077,4333,1,"work,",774.440001,774.830001,1.00
2078,0,"Howard,",775.4,775.9,0.07,,,2078,4334,0,especially,775.1,775.65,0.00
2079,0,not,776.2,776.35,0.17,,,2079,4335,0,Tully!,775.65,776.06,0.47
2080,0,to,776.35,776.42,0.37,,,2080,4336,0,I,776.9,777.04,0.00
2081,0,steal,776.42,776.69,0.90,,,2081,4337,0,hope,777.04,777.27,0.00
2082,0,Coco!,776.69,777.22,0.87,,,2082,4338,0,that,777.27,777.41,0.27
2083,0,Megan,778.08,778.34,0.17,,,2083,4339,0,I,777.41,777.47,0.00
2084,0,sighed,778.83,778.84,0.00,,,2084,4340,0,will,777.47,777.63,0.13
2085,0,and,779.21,779.34,0.30,,,2085,4341,0,see,777.63,777.76,0.13
2086,0,looked,779.34,779.51,0.10,,,2086,4342,0,you,777.76,777.9,0.53
2087,0,around,779.51,779.78,0.00,,,2087,4343,0,tomorrow,777.9,778.33,0.03
2088,0,like,779.78,779.91,0.00,,,2088,4344,0,at,778.33,778.42,0.30
2089,0,she,779.91,779.99,0.73,,,2089,4345,0,my,778.42,778.54,0.03
2090,0,was,779.99,780.11,0.73,,,2090,4346,0,birthday,778.54,778.91,0.20
2091,0,about,780.11,780.35,0.03,,,2091,4347,1,"party,",778.91,779.25,0.97
2092,0,to,780.35,780.43,0.97,,,2092,4348,0,"Emily,",779.26,779.79,0.00
2093,0,get,780.43,780.58,0.07,,,2093,4349,0,Tully,780.14,780.42,0.10
2094,0,into,780.58,780.81,0.00,,,2094,4350,0,said,780.42,780.76,0.83
2095,0,big,780.81,781.11,0.00,,,2095,4351,0,as,780.88,781.05,0.07
2096,1,trouble,781.13,781.51,0.97,,,2096,4352,0,they,781.05,781.14,0.10
2097,0,if,781.51,781.61,0.03,,,2097,4353,0,were,781.14,781.26,0.10
2098,0,anyone,781.65,781.99,0.10,,,2098,4354,0,getting,781.26,781.52,0.00
2099,0,overheard.,782.01,782.67,0.00,,,2099,4355,0,onto,781.52,781.74,0.00
2100,0,My,783.98,784.12,0.00,,,2100,4356,0,the,781.74,781.84,0.87
2101,0,parents,784.12,784.54,0.00,,,2101,4357,1,bus.,781.84,782.21,0.77
2102,0,don't,784.54,784.75,0.03,,,2102,4358,0,I,782.92,783.03,0.13
2103,0,let,784.84,785.03,0.03,,,2103,4359,0,can,783.03,783.2,0.03
2104,0,me,785.03,785.16,0.97,,,2104,4360,0,still,783.2,783.47,0.00
2105,0,have,785.16,785.33,0.33,,,2105,4361,0,come,783.469999,783.939999,0.23
2106,0,any,785.33,785.52,0.43,,,2106,4362,0,even,784.139999,784.339999,0.00
2107,1,pets.,785.52,786.01,0.80,,,2107,4363,0,though,784.34,784.46,0.50
2108,0,So,786.38,786.56,0.23,,,2108,4364,0,I,784.46,784.55,0.83
2109,0,once,786.559999,786.839999,0.00,,,2109,4365,0,stole,784.559999,784.819999,0.20
2110,0,in,786.84,786.93,0.17,,,2110,4366,0,Coco?,784.82,785.37,0.00
2111,0,a,786.929999,786.979999,0.73,,,2111,4367,0,she,785.79,786.03,0.13
2112,0,while,786.98,787.45,0.97,,,2112,4368,0,asked.,786.03,786.39,0.40
2113,0,I,787.49,787.6,0.97,,,2113,4369,0,Of,786.929999,787.109999,0.27
2114,0,like,787.599999,787.759999,0.20,,,2114,4370,0,course!,787.11,787.63,0.97
2115,0,to,787.759999,787.869999,1.00,,,2115,4371,0,Make,788.16,788.35,0.00
2116,0,play,787.87,788.07,0.37,,,2116,4372,0,sure,788.349999,788.499999,0.57
2117,0,with,788.07,788.18,0.90,,,2117,4373,0,to,788.5,788.6,0.30
2118,0,that,788.19,788.38,0.00,,,2118,4374,0,wear,788.599999,788.839999,0.03
2119,0,silly,788.38,788.74,0.00,,,2119,4375,0,something,788.839999,789.209999,0.20
2120,0,hamster.,788.74,789.26,0.53,,,2120,4376,0,elegant!,789.25,789.83,0.00
2121,0,Okay?,789.309999,789.769999,0.00,,,2121,4377,0,Tully,790.43,790.71,0.10
2122,0,You,789.99,790.17,0.03,,,2122,4378,0,said,790.719999,790.929999,0.83
2123,0,win.,790.17,790.58,0.00,,,2123,4379,0,and,790.93,791.07,0.03
2124,0,Only,791.559999,792.069999,0.00,,,2124,4380,0,smiled,791.07,791.43,0.10
2125,0,the,792.21,792.33,0.07,,,2125,4381,0,at,791.43,791.51,0.77
2126,0,Gumshoe,792.51,792.65,0.03,,,2126,4382,0,Emily.,791.549999,791.969999,0.67
2127,0,gang,792.66,792.86,0.63,,,2127,4383,0,It,793.24,793.37,0.00
2128,0,didn't,792.869999,793.099999,0.10,,,2128,4384,0,was,793.369999,793.539999,0.37
2129,0,win,793.1,793.33,0.03,,,2129,4385,0,finally,793.55,793.95,0.00
2130,0,anything,793.35,793.81,0.13,,,2130,4386,0,the,793.95,794.07,0.13
2131,0,at,793.81,793.92,0.17,,,2131,4387,0,day,794.07,794.38,0.30
2132,0,all.,793.92,794.31,0.53,,,2132,4388,0,of,794.38,794.49,0.80
2133,0,Coco,794.64,794.98,0.07,,,2133,4389,0,Tully's,794.49,794.87,0.13
2134,0,was,794.98,795.19,0.50,,,2134,4390,0,ninth,794.88,795.33,0.00
2135,0,still,795.19,795.57,0.53,,,2135,4391,1,"birthday,",795.33,795.97,0.97
2136,0,turtle-napped.,795.95,796.33,0.00,,,2136,4392,0,and,796.2,796.32,0.70
2137,0,Was,797.12,797.31,0.03,,,2137,4393,0,it,796.32,796.39,0.03
2138,0,Coco,797.31,797.67,0.23,,,2138,4394,0,was,796.39,796.51,0.97
2139,0,in,797.67,797.83,0.33,,,2139,4395,0,super,796.51,796.89,0.00
2140,0,his,797.83,797.95,0.33,,,2140,4396,0,fantastic.,796.89,797.78,0.03
2141,0,aquarium,797.95,798.55,0.33,,,2141,4397,0,She,798.23,798.41,0.27
2142,0,when,798.56,798.72,0.63,,,2142,4398,0,wore,798.41,798.59,0.00
2143,0,you,798.72,798.79,0.73,,,2143,4399,0,her,798.59,798.75,0.20
2144,0,were,798.79,799,0.60,,,2144,4400,0,silver,798.75,799.14,0.00
2145,0,there,799,799.27,0.20,,,2145,4401,0,and,799.14,799.3,0.00
2146,0,during,799.28,799.54,0.03,,,2146,4402,0,pink,799.3,799.57,0.10
2147,0,lunch?,799.54,799.97,0.03,,,2147,4403,0,striped,799.57,799.9,0.00
2148,0,Alex,800.2,800.54,0.03,,,2148,4404,0,knee,799.9,800.09,0.00
2149,0,asked.,800.54,800.95,0.73,,,2149,4405,1,"socks,",800.09,800.51,0.23
2150,0,"Yes,",801.54,801.91,0.50,,,2150,4406,0,a,800.849999,800.949999,0.03
2151,0,he,802.29,802.4,0.60,,,2151,4407,0,puffy,800.95,801.37,0.00
2152,0,was,802.4,802.5,1.00,,,2152,4408,0,orange,801.4,801.73,0.00
2153,0,lying,802.51,802.75,0.03,,,2153,4409,0,"skirt,",801.73,802.1,0.10
2154,0,on,802.75,802.86,0.50,,,2154,4410,0,a,802.53,802.64,0.13
2155,0,that,802.86,803.02,0.03,,,2155,4411,0,neon,802.639999,803.009999,0.03
2156,1,rock,803.02,803.31,0.70,,,2156,4412,0,yellow,803.01,803.26,0.07
2157,0,like,803.349999,803.519999,0.03,,,2157,4413,0,shirt,803.259999,803.609999,0.60
2158,0,he,803.52,803.61,0.53,,,2158,4414,0,with,803.639999,803.799999,0.17
2159,0,was,803.61,803.74,0.63,,,2159,4415,0,a,803.8,803.86,0.43
2160,0,a,803.74,803.82,0.03,,,2160,4416,0,green,803.86,804.32,0.07
2161,0,rock,803.82,804.08,0.20,,,2161,4417,0,glitter,804.33,804.63,0.03
2162,0,himself.,804.08,804.62,0.33,,,2162,4418,0,unicorn,804.63,805.15,0.03
2163,0,"Honestly,",804.95,805.56,0.03,,,2163,4419,0,on,805.15,805.29,0.30
2164,0,what,805.599999,805.779999,0.07,,,2164,4420,0,"it,",805.29,805.48,0.40
2165,0,do,805.78,805.8,0.20,,,2165,4421,0,and,805.7,805.87,0.63
2166,0,you,805.809999,805.919999,0.93,,,2166,4422,0,a,805.87,805.93,0.63
2167,0,people,805.92,806.26,0.03,,,2167,4423,0,pink,805.929999,806.279999,0.17
2168,0,see,806.27,806.55,0.07,,,2168,4424,0,feather,806.29,806.63,0.03
2169,0,in,806.549999,806.639999,0.67,,,2169,4425,0,boa,806.639999,807.009999,0.17
2170,0,that,806.639999,806.819999,0.53,,,2170,4426,0,wrapped,807.03,807.34,0.03
2171,0,thing?,806.82,807.12,0.03,,,2171,4427,0,around,807.339999,807.639999,0.60
2172,0,"Anyways,",807.87,808.38,0.03,,,2172,4428,0,her,807.639999,807.779999,0.93
2173,0,good,808.789999,808.949999,0.03,,,2173,4429,1,neck.,807.78,808.14,0.63
2174,0,luck,808.949999,809.089999,0.53,,,2174,4430,0,All,808.84,809.03,0.00
2175,0,with,809.09,809.18,0.33,,,2175,4431,0,of,809.029999,809.109999,0.33
2176,0,the,809.190001,809.280001,0.30,,,2176,4432,0,her,809.109999,809.249999,0.47
2177,0,turtle,809.279999,809.559999,0.23,,,2177,4433,0,friends,809.25,809.59,0.83
